# ID	Prediction	OTHER	SP(Sec/SPI)	LIPO(Sec/SPII)	TAT(Tat/SPI)	TATLIPO(Sec/SPII)	PILIN(Sec/SPIII)	CS Position
prot_19542	LIPO	0.000000	0.000000	1.000022	0.000000	0.000000	0.000000	CS pos: 15-16. Pr: 0.9965
prot_19543	LIPO	0.000000	0.000000	1.000011	0.000000	0.000000	0.000000	CS pos: 15-16. Pr: 0.9977
prot_19544	SP	0.000495	0.998289	0.000437	0.000316	0.000232	0.000251	CS pos: 25-26. Pr: 0.9385
prot_19545	LIPO	0.000048	0.499794	0.500035	0.000033	0.000029	0.000028	CS pos: 19-20. Pr: 0.4743
prot_19546	SP	0.000259	0.998905	0.000233	0.000235	0.000195	0.000204	CS pos: 22-23. Pr: 0.9738
prot_19547	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19548	SP	0.000188	0.999169	0.000170	0.000181	0.000143	0.000149	CS pos: 17-18. Pr: 0.9742
prot_19549	SP	0.000222	0.999075	0.000189	0.000195	0.000157	0.000158	CS pos: 25-26. Pr: 0.9756
prot_1955	SP	0.167182	0.831882	0.000315	0.000234	0.000215	0.000183	CS pos: 20-21. Pr: 0.8050
prot_19550	OTHER	1.000021	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19551	OTHER	1.000035	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19552	OTHER	1.000024	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19553	SP	0.333162	0.666214	0.000175	0.000178	0.000127	0.000133	CS pos: 24-25. Pr: 0.2678
prot_19554	SP	0.000166	0.999281	0.000141	0.000150	0.000123	0.000121	CS pos: 18-19. Pr: 0.9795
prot_19555	SP	0.000204	0.999111	0.000177	0.000191	0.000156	0.000158	CS pos: 20-21. Pr: 0.9759
prot_19556	SP	0.000203	0.999134	0.000188	0.000177	0.000146	0.000146	CS pos: 18-19. Pr: 0.9707
prot_19557	SP	0.000171	0.999288	0.000148	0.000153	0.000123	0.000121	CS pos: 21-22. Pr: 0.9803
prot_19558	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1956	OTHER	1.000047	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19561	SP	0.000251	0.999059	0.000194	0.000184	0.000151	0.000143	CS pos: 20-21. Pr: 0.9724
prot_19562	SP	0.000201	0.999148	0.000167	0.000186	0.000142	0.000141	CS pos: 30-31. Pr: 0.9761
prot_19563	SP	0.000242	0.999066	0.000197	0.000202	0.000158	0.000150	CS pos: 30-31. Pr: 0.9735
prot_19564	SP	0.000212	0.999109	0.000181	0.000192	0.000148	0.000148	CS pos: 30-31. Pr: 0.9722
prot_19565	LIPO	0.000000	0.000000	1.000031	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9975
prot_19566	SP	0.000202	0.999153	0.000169	0.000184	0.000145	0.000144	CS pos: 30-31. Pr: 0.9756
prot_19567	OTHER	1.000007	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19568	SP	0.003373	0.982708	0.010761	0.001186	0.000994	0.000980	CS pos: 25-26. Pr: 0.9610
prot_19569	SP	0.000247	0.998940	0.000207	0.000236	0.000181	0.000197	CS pos: 20-21. Pr: 0.9693
prot_1957	OTHER	1.000039	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19570	OTHER	1.000006	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19571	SP	0.000172	0.999267	0.000149	0.000162	0.000129	0.000133	CS pos: 20-21. Pr: 0.9843
prot_19572	SP	0.000205	0.999166	0.000168	0.000185	0.000146	0.000150	CS pos: 24-25. Pr: 0.9747
prot_19573	SP	0.000182	0.999182	0.000161	0.000179	0.000144	0.000149	CS pos: 23-24. Pr: 0.9771
prot_19574	LIPO	0.000000	0.000000	1.000009	0.000000	0.000000	0.000000	CS pos: 23-24. Pr: 0.9971
prot_19575	SP	0.000177	0.999239	0.000155	0.000158	0.000131	0.000133	CS pos: 21-22. Pr: 0.9789
prot_19576	SP	0.000229	0.999027	0.000201	0.000218	0.000166	0.000186	CS pos: 19-20. Pr: 0.9770
prot_19577	OTHER	1.000017	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19578	OTHER	1.000025	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19579	OTHER	1.000014	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1958	SP	0.000159	0.999349	0.000134	0.000146	0.000115	0.000113	CS pos: 27-28. Pr: 0.9759
prot_19580	SP	0.000266	0.998974	0.000217	0.000207	0.000169	0.000169	CS pos: 19-20. Pr: 0.9767
prot_19581	LIPO	0.000000	0.000000	1.000026	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9976
prot_19582	LIPO	0.000000	0.000000	1.000030	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9975
prot_19583	SP	0.000368	0.998732	0.000265	0.000256	0.000212	0.000199	CS pos: 24-25. Pr: 0.9785
prot_19584	SP	0.000212	0.999173	0.000175	0.000186	0.000145	0.000143	CS pos: 21-22. Pr: 0.9788
prot_19585	TAT	0.000000	0.000000	0.000000	0.999998	0.000000	0.000000	CS pos: 31-32. Pr: 0.8306
prot_19586	LIPO	0.000000	0.000000	1.000032	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9978
prot_19587	SP	0.000206	0.999143	0.000168	0.000184	0.000144	0.000145	CS pos: 30-31. Pr: 0.9769
prot_19588	SP	0.000194	0.999160	0.000162	0.000176	0.000140	0.000148	CS pos: 25-26. Pr: 0.9783
prot_19589	LIPO	0.000000	0.000000	1.000020	0.000000	0.000000	0.000000	CS pos: 23-24. Pr: 0.9949
prot_1959	OTHER	1.000007	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19590	LIPO	0.000000	0.000000	1.000041	0.000000	0.000000	0.000000	CS pos: 23-24. Pr: 0.9950
prot_19591	LIPO	0.000000	0.000000	1.000045	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9961
prot_19592	OTHER	0.999998	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19593	SP	0.000225	0.999013	0.000182	0.000223	0.000169	0.000195	CS pos: 24-25. Pr: 0.9739
prot_19594	SP	0.000192	0.999192	0.000164	0.000182	0.000144	0.000145	CS pos: 33-34. Pr: 0.9710
prot_19595	SP	0.000193	0.999187	0.000163	0.000178	0.000143	0.000140	CS pos: 30-31. Pr: 0.9748
prot_19596	SP	0.000484	0.997958	0.000509	0.000383	0.000340	0.000349	CS pos: 21-22. Pr: 0.9516
prot_19597	SP	0.000491	0.998413	0.000358	0.000300	0.000236	0.000223	CS pos: 25-26. Pr: 0.9735
prot_19598	LIPO	0.000000	0.000000	1.000021	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9927
prot_19599	SP	0.000199	0.999162	0.000168	0.000181	0.000146	0.000146	CS pos: 30-31. Pr: 0.9772
prot_196	OTHER	1.000024	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1960	OTHER	1.000027	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19600	OTHER	1.000006	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19601	SP	0.000303	0.998689	0.000248	0.000291	0.000234	0.000245	CS pos: 24-25. Pr: 0.9712
prot_19602	SP	0.000376	0.998489	0.000325	0.000318	0.000277	0.000239	CS pos: 22-23. Pr: 0.9729
prot_19603	TAT	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	CS pos: 29-30. Pr: 0.8215
prot_19605	SP	0.001006	0.995844	0.001102	0.000750	0.000650	0.000671	CS pos: 22-23. Pr: 0.9617
prot_19606	SP	0.000187	0.999225	0.000154	0.000171	0.000137	0.000141	CS pos: 23-24. Pr: 0.9750
prot_19607	OTHER	0.833358	0.000001	0.000000	0.000000	0.000000	0.166687	
prot_19608	SP	0.000224	0.999057	0.000182	0.000216	0.000162	0.000163	CS pos: 27-28. Pr: 0.9689
prot_19609	OTHER	1.000004	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1961	OTHER	1.000007	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19610	SP	0.000273	0.998931	0.000250	0.000210	0.000172	0.000170	CS pos: 24-25. Pr: 0.9597
prot_19611	LIPO	0.000004	0.166664	0.833352	0.000002	0.000003	0.000002	CS pos: 22-23. Pr: 0.8282
prot_19612	SP	0.000267	0.998980	0.000209	0.000207	0.000179	0.000174	CS pos: 22-23. Pr: 0.9755
prot_19613	SP	0.000182	0.999230	0.000151	0.000168	0.000137	0.000135	CS pos: 29-30. Pr: 0.9764
prot_19614	LIPO	0.000000	0.000000	1.000074	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9980
prot_19615	SP	0.000317	0.998698	0.000255	0.000285	0.000219	0.000257	CS pos: 20-21. Pr: 0.9681
prot_19616	SP	0.000325	0.998887	0.000221	0.000230	0.000171	0.000163	CS pos: 29-30. Pr: 0.9737
prot_19618	SP	0.000211	0.999140	0.000175	0.000195	0.000149	0.000148	CS pos: 38-39. Pr: 0.8427
prot_19619	OTHER	0.999997	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1962	OTHER	0.999994	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19620	OTHER	1.000004	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19621	SP	0.000268	0.998932	0.000221	0.000225	0.000187	0.000171	CS pos: 26-27. Pr: 0.9751
prot_19622	SP	0.000356	0.998739	0.000266	0.000269	0.000209	0.000192	CS pos: 24-25. Pr: 0.9757
prot_19623	SP	0.000319	0.832184	0.166910	0.000246	0.000202	0.000190	CS pos: 26-27. Pr: 0.8089
prot_19624	LIPO	0.000000	0.000013	0.999986	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9871
prot_19625	OTHER	1.000004	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19626	SP	0.000447	0.998235	0.000386	0.000351	0.000309	0.000306	CS pos: 22-23. Pr: 0.9651
prot_19627	SP	0.000433	0.998290	0.000367	0.000338	0.000299	0.000294	CS pos: 22-23. Pr: 0.9707
prot_19628	SP	0.000278	0.998960	0.000225	0.000206	0.000166	0.000172	CS pos: 20-21. Pr: 0.9770
prot_19629	LIPO	0.000000	0.000000	1.000020	0.000000	0.000000	0.000000	CS pos: 15-16. Pr: 0.9958
prot_1963	OTHER	1.000024	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19630	SP	0.000449	0.998005	0.000419	0.000401	0.000367	0.000361	CS pos: 21-22. Pr: 0.9646
prot_19631	SP	0.000227	0.999014	0.000218	0.000207	0.000166	0.000174	CS pos: 21-22. Pr: 0.9784
prot_19632	OTHER	0.999995	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19633	SP	0.000375	0.998786	0.000253	0.000241	0.000195	0.000185	CS pos: 22-23. Pr: 0.9793
prot_19634	SP	0.000173	0.999265	0.000155	0.000165	0.000130	0.000126	CS pos: 22-23. Pr: 0.9797
prot_19635	SP	0.000215	0.999150	0.000176	0.000178	0.000145	0.000144	CS pos: 29-30. Pr: 0.9772
prot_19636	OTHER	1.000038	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19637	OTHER	0.999958	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19638	SP	0.000309	0.998779	0.000248	0.000276	0.000211	0.000186	CS pos: 33-34. Pr: 0.9715
prot_19639	LIPO	0.000000	0.000000	1.000030	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9976
prot_19640	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19641	OTHER	1.000003	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19642	OTHER	0.999994	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19643	OTHER	1.000035	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19644	SP	0.000301	0.998884	0.000234	0.000236	0.000193	0.000169	CS pos: 23-24. Pr: 0.9742
prot_19645	OTHER	0.999970	0.000000	0.000015	0.000000	0.000000	0.000000	
prot_19646	SP	0.000191	0.999247	0.000155	0.000163	0.000127	0.000127	CS pos: 19-20. Pr: 0.9796
prot_19647	SP	0.001399	0.997659	0.000291	0.000249	0.000207	0.000207	CS pos: 20-21. Pr: 0.9735
prot_19648	SP	0.000211	0.999097	0.000194	0.000183	0.000157	0.000152	CS pos: 22-23. Pr: 0.9742
prot_19649	OTHER	1.000031	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1965	SP	0.000154	0.999347	0.000128	0.000146	0.000111	0.000117	CS pos: 25-26. Pr: 0.9666
prot_19650	SP	0.000257	0.999019	0.000202	0.000195	0.000161	0.000153	CS pos: 19-20. Pr: 0.9758
prot_19651	SP	0.000173	0.832604	0.166819	0.000156	0.000129	0.000128	CS pos: 22-23. Pr: 0.7878
prot_19652	SP	0.016957	0.973111	0.004423	0.002700	0.001254	0.001540	CS pos: 21-22. Pr: 0.9735
prot_19653	SP	0.000321	0.998897	0.000231	0.000215	0.000183	0.000167	CS pos: 23-24. Pr: 0.9763
prot_19654	SP	0.000986	0.995031	0.002466	0.000707	0.000409	0.000414	CS pos: 18-19. Pr: 0.9638
prot_19655	SP	0.000186	0.999180	0.000164	0.000168	0.000138	0.000142	CS pos: 22-23. Pr: 0.9790
prot_19656	SP	0.000319	0.998782	0.000252	0.000248	0.000202	0.000198	CS pos: 19-20. Pr: 0.9746
prot_19657	SP	0.002523	0.988010	0.002192	0.002503	0.002138	0.002631	CS pos: 21-22. Pr: 0.9322
prot_19658	SP	0.000222	0.999077	0.000185	0.000195	0.000157	0.000152	CS pos: 26-27. Pr: 0.9722
prot_19659	LIPO	0.000000	0.000000	1.000023	0.000000	0.000000	0.000000	CS pos: 15-16. Pr: 0.9952
prot_1966	SP	0.000158	0.999321	0.000130	0.000146	0.000123	0.000120	CS pos: 26-27. Pr: 0.9686
prot_19660	SP	0.000221	0.999106	0.000186	0.000191	0.000151	0.000148	CS pos: 18-19. Pr: 0.9796
prot_19661	LIPO	0.000000	0.000000	1.000009	0.000000	0.000000	0.000000	CS pos: 15-16. Pr: 0.9976
prot_19662	LIPO	0.000000	0.000000	1.000025	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9941
prot_19664	LIPO	0.000000	0.000000	1.000020	0.000000	0.000000	0.000000	CS pos: 16-17. Pr: 0.9888
prot_19665	SP	0.000136	0.832789	0.166782	0.000102	0.000091	0.000089	CS pos: 19-20. Pr: 0.8146
prot_19666	LIPO	0.000000	0.000000	1.000015	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9929
prot_19667	SP	0.000189	0.999174	0.000165	0.000171	0.000139	0.000139	CS pos: 18-19. Pr: 0.9784
prot_19668	SP	0.000517	0.998239	0.000407	0.000321	0.000269	0.000261	CS pos: 17-18. Pr: 0.9577
prot_19669	SP	0.000165	0.999299	0.000146	0.000150	0.000120	0.000119	CS pos: 22-23. Pr: 0.9824
prot_19670	LIPO	0.000000	0.000000	1.000029	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9970
prot_19671	SP	0.000256	0.832440	0.166872	0.000163	0.000137	0.000145	CS pos: 19-20. Pr: 0.8174
prot_19672	SP	0.000319	0.998546	0.000420	0.000284	0.000215	0.000244	CS pos: 19-20. Pr: 0.9725
prot_19673	SP	0.000210	0.999149	0.000171	0.000187	0.000149	0.000144	CS pos: 25-26. Pr: 0.9766
prot_19674	SP	0.000266	0.998974	0.000203	0.000213	0.000175	0.000159	CS pos: 23-24. Pr: 0.9762
prot_19675	LIPO	0.000000	0.000000	0.999977	0.000000	0.000000	0.000000	CS pos: 21-22. Pr: 0.9965
prot_19676	SP	0.000278	0.999026	0.000207	0.000183	0.000153	0.000151	CS pos: 26-27. Pr: 0.9728
prot_19677	OTHER	0.999994	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19678	SP	0.000267	0.998768	0.000244	0.000267	0.000203	0.000231	CS pos: 30-31. Pr: 0.9647
prot_19679	SP	0.000183	0.666034	0.333497	0.000112	0.000101	0.000095	CS pos: 20-21. Pr: 0.6511
prot_1968	SP	0.000197	0.999192	0.000162	0.000181	0.000138	0.000136	CS pos: 25-26. Pr: 0.9765
prot_19680	SP	0.016519	0.980515	0.000837	0.000768	0.000676	0.000715	CS pos: 22-23. Pr: 0.9617
prot_19681	SP	0.000287	0.998912	0.000212	0.000227	0.000181	0.000176	CS pos: 22-23. Pr: 0.9776
prot_19682	SP	0.000180	0.999252	0.000155	0.000165	0.000126	0.000127	CS pos: 25-26. Pr: 0.9798
prot_19683	SP	0.000281	0.998922	0.000211	0.000228	0.000184	0.000185	CS pos: 22-23. Pr: 0.9758
prot_19684	SP	0.000283	0.998902	0.000214	0.000238	0.000189	0.000190	CS pos: 22-23. Pr: 0.9774
prot_19685	SP	0.000172	0.999261	0.000147	0.000161	0.000127	0.000130	CS pos: 21-22. Pr: 0.9816
prot_19686	SP	0.000212	0.999081	0.000176	0.000205	0.000166	0.000167	CS pos: 21-22. Pr: 0.9774
prot_19687	LIPO	0.000000	0.000000	1.000008	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9965
prot_19688	SP	0.000298	0.996311	0.002697	0.000271	0.000207	0.000225	CS pos: 21-22. Pr: 0.9586
prot_19689	SP	0.000243	0.999052	0.000202	0.000200	0.000155	0.000152	CS pos: 17-18. Pr: 0.9786
prot_1969	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19690	SP	0.468088	0.530885	0.000351	0.000240	0.000240	0.000205	CS pos: 18-19. Pr: 0.5565
prot_19691	SP	0.000187	0.999201	0.000160	0.000169	0.000135	0.000132	CS pos: 19-20. Pr: 0.9730
prot_19692	LIPO	0.000000	0.000000	1.000018	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9975
prot_19693	SP	0.000308	0.998957	0.000210	0.000216	0.000169	0.000155	CS pos: 22-23. Pr: 0.9739
prot_19695	SP	0.000206	0.999124	0.000187	0.000180	0.000146	0.000154	CS pos: 27-28. Pr: 0.9750
prot_19696	SP	0.000225	0.999040	0.000188	0.000207	0.000171	0.000180	CS pos: 22-23. Pr: 0.9792
prot_19697	LIPO	0.000000	0.000000	1.000039	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9973
prot_19698	LIPO	0.000000	0.000000	1.000028	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9973
prot_19699	PILIN	0.150526	0.000000	0.000000	0.000000	0.000000	0.849462	CS pos: 6-7. Pr: 0.5761
prot_197	OTHER	1.000009	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1970	SP	0.000158	0.999373	0.000126	0.000140	0.000115	0.000113	CS pos: 20-21. Pr: 0.9846
prot_19700	SP	0.000181	0.999255	0.000158	0.000157	0.000125	0.000126	CS pos: 22-23. Pr: 0.9779
prot_19701	SP	0.001685	0.991922	0.001362	0.001352	0.001711	0.001967	CS pos: 21-22. Pr: 0.9384
prot_19702	SP	0.000189	0.999178	0.000158	0.000172	0.000137	0.000142	CS pos: 25-26. Pr: 0.9771
prot_19703	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19704	SP	0.000162	0.999288	0.000148	0.000159	0.000131	0.000130	CS pos: 19-20. Pr: 0.9818
prot_19705	SP	0.001549	0.993870	0.001480	0.001293	0.000816	0.001010	CS pos: 20-21. Pr: 0.9327
prot_19706	LIPO	0.000000	0.000000	1.000021	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9955
prot_19707	SP	0.000183	0.999231	0.000155	0.000167	0.000131	0.000129	CS pos: 26-27. Pr: 0.9776
prot_19708	SP	0.000273	0.998966	0.000204	0.000220	0.000183	0.000174	CS pos: 25-26. Pr: 0.9789
prot_19709	SP	0.000177	0.999212	0.000157	0.000167	0.000140	0.000137	CS pos: 20-21. Pr: 0.9745
prot_1971	OTHER	1.000012	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19710	SP	0.000182	0.999194	0.000157	0.000175	0.000139	0.000146	CS pos: 19-20. Pr: 0.9800
prot_19711	OTHER	1.000033	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19712	SP	0.000235	0.665890	0.333522	0.000149	0.000123	0.000109	CS pos: 26-27. Pr: 0.6495
prot_19713	OTHER	1.000036	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19714	SP	0.000193	0.999237	0.000165	0.000169	0.000133	0.000134	CS pos: 22-23. Pr: 0.9769
prot_19715	LIPO	0.000141	0.499356	0.500172	0.000142	0.000103	0.000114	CS pos: 15-16. Pr: 0.4991
prot_19716	SP	0.000200	0.818861	0.180492	0.000161	0.000135	0.000147	CS pos: 20-21. Pr: 0.8009
prot_19717	SP	0.011603	0.972632	0.011782	0.001689	0.000902	0.001410	CS pos: 32-33. Pr: 0.9603
prot_19718	SP	0.000290	0.998915	0.000230	0.000208	0.000188	0.000174	CS pos: 21-22. Pr: 0.9801
prot_19719	SP	0.000301	0.998986	0.000236	0.000185	0.000143	0.000143	CS pos: 23-24. Pr: 0.9796
prot_1972	SP	0.000242	0.999215	0.000145	0.000152	0.000123	0.000125	CS pos: 25-26. Pr: 0.6443
prot_19720	SP	0.000409	0.998465	0.000335	0.000302	0.000275	0.000253	CS pos: 22-23. Pr: 0.9735
prot_19721	OTHER	1.000012	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19722	SP	0.000209	0.999179	0.000172	0.000171	0.000136	0.000136	CS pos: 23-24. Pr: 0.9766
prot_19723	OTHER	1.000040	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19724	SP	0.000311	0.998704	0.000245	0.000280	0.000235	0.000241	CS pos: 22-23. Pr: 0.9744
prot_19725	SP	0.000175	0.999246	0.000156	0.000162	0.000130	0.000131	CS pos: 18-19. Pr: 0.9801
prot_19726	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19727	OTHER	1.000032	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19728	SP	0.000179	0.999245	0.000153	0.000176	0.000136	0.000140	CS pos: 19-20. Pr: 0.9734
prot_19729	OTHER	1.000019	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1973	SP	0.001348	0.998092	0.000156	0.000161	0.000128	0.000127	CS pos: 25-26. Pr: 0.9805
prot_19730	OTHER	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19731	PILIN	0.469563	0.000000	0.000000	0.000000	0.000000	0.530409	CS pos: 6-7. Pr: 0.4419
prot_19732	OTHER	0.999974	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19733	OTHER	0.999966	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19734	SP	0.000200	0.999169	0.000169	0.000178	0.000143	0.000147	CS pos: 29-30. Pr: 0.9795
prot_19735	SP	0.000262	0.998928	0.000204	0.000238	0.000173	0.000204	CS pos: 22-23. Pr: 0.9741
prot_19736	SP	0.000193	0.999217	0.000176	0.000171	0.000142	0.000133	CS pos: 22-23. Pr: 0.9788
prot_19737	OTHER	0.999954	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19738	SP	0.000305	0.998887	0.000238	0.000224	0.000186	0.000169	CS pos: 20-21. Pr: 0.9743
prot_19739	SP	0.001363	0.991840	0.002484	0.001659	0.001042	0.001588	CS pos: 21-22. Pr: 0.9766
prot_1974	OTHER	1.000040	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19740	SP	0.001783	0.991724	0.001347	0.001333	0.001695	0.002119	CS pos: 21-22. Pr: 0.9380
prot_19741	SP	0.001779	0.991692	0.001376	0.001317	0.001746	0.002101	CS pos: 21-22. Pr: 0.9369
prot_19742	SP	0.000208	0.832541	0.166818	0.000183	0.000149	0.000137	CS pos: 25-26. Pr: 0.8126
prot_19743	LIPO	0.000055	0.333154	0.666716	0.000034	0.000028	0.000027	CS pos: 18-19. Pr: 0.6554
prot_19744	OTHER	0.832449	0.002926	0.000321	0.000006	0.000006	0.164309	
prot_19745	SP	0.000200	0.999172	0.000181	0.000182	0.000142	0.000139	CS pos: 20-21. Pr: 0.9758
prot_19746	SP	0.000176	0.999248	0.000164	0.000156	0.000133	0.000128	CS pos: 18-19. Pr: 0.9779
prot_19747	SP	0.000216	0.999153	0.000179	0.000187	0.000152	0.000148	CS pos: 23-24. Pr: 0.9788
prot_19748	SP	0.000301	0.998974	0.000213	0.000199	0.000168	0.000154	CS pos: 21-22. Pr: 0.9813
prot_19749	SP	0.000282	0.998990	0.000205	0.000217	0.000176	0.000160	CS pos: 35-36. Pr: 0.9704
prot_1975	OTHER	1.000002	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19750	SP	0.000264	0.999058	0.000192	0.000187	0.000156	0.000143	CS pos: 21-22. Pr: 0.9815
prot_19751	SP	0.000230	0.998977	0.000200	0.000219	0.000169	0.000179	CS pos: 27-28. Pr: 0.9744
prot_19752	SP	0.000278	0.999031	0.000215	0.000195	0.000148	0.000150	CS pos: 18-19. Pr: 0.9778
prot_19753	OTHER	1.000003	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19754	SP	0.000265	0.998842	0.000257	0.000251	0.000185	0.000207	CS pos: 20-21. Pr: 0.9706
prot_19755	SP	0.000206	0.999111	0.000189	0.000201	0.000152	0.000157	CS pos: 30-31. Pr: 0.9665
prot_19756	OTHER	0.999985	0.000002	0.000000	0.000000	0.000000	0.000000	
prot_19758	SP	0.000173	0.999268	0.000163	0.000158	0.000130	0.000132	CS pos: 18-19. Pr: 0.9755
prot_19759	SP	0.000347	0.998875	0.000242	0.000217	0.000180	0.000163	CS pos: 21-22. Pr: 0.9807
prot_1976	SP	0.000161	0.999313	0.000132	0.000149	0.000122	0.000125	CS pos: 28-29. Pr: 0.9814
prot_19760	SP	0.000233	0.999068	0.000208	0.000190	0.000164	0.000161	CS pos: 21-22. Pr: 0.9690
prot_19761	OTHER	1.000028	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19762	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19763	OTHER	1.000031	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19764	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19765	OTHER	1.000007	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19766	OTHER	0.999697	0.000321	0.000000	0.000000	0.000000	0.000000	
prot_19767	OTHER	1.000002	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19768	OTHER	1.000009	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19769	OTHER	1.000014	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1977	OTHER	1.000044	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19770	OTHER	1.000016	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19771	OTHER	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19772	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19773	SP	0.000223	0.999047	0.000191	0.000206	0.000155	0.000169	CS pos: 22-23. Pr: 0.9827
prot_19774	OTHER	0.999963	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19775	SP	0.000136	0.667297	0.332302	0.000096	0.000086	0.000082	CS pos: 22-23. Pr: 0.6538
prot_19776	OTHER	1.000023	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_19777	OTHER	0.833368	0.166578	0.000024	0.000017	0.000015	0.000016	
prot_19778	SP	0.000208	0.999147	0.000181	0.000182	0.000148	0.000152	CS pos: 20-21. Pr: 0.9767
prot_19779	OTHER	0.999983	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_1978	OTHER	1.000002	0.000000	0.000000	0.000000	0.000000	0.000000	
